contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
NVDA251128C00146000,2025-11-26 19:50:38+00:00,146.0,34.25,34.55,34.65,5.1499996,17.697592,3.0,59.0,1.365237548828125,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,34.599999999999994,180.23500061035156,0.03752999782562256,1.2344863055503532
NVDA251128C00147000,2025-11-26 18:37:49+00:00,147.0,33.25,33.55,33.7,2.7600002,9.05215,3.0,24.0,1.3457063964843747,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,33.625,180.23500061035156,0.03752999782562256,1.226088439526201
NVDA251128C00148000,2025-11-26 19:41:15+00:00,148.0,32.3,32.6,32.7,2.3499985,7.8464055,28.0,105.0,1.3261752441406247,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,32.650000000000006,180.23500061035156,0.03752999782562256,1.2178040581780512
NVDA251128C00149000,2025-11-26 18:40:45+00:00,149.0,31.0,31.6,31.7,2.4500008,8.581439,4.0,231.0,1.2890660546875,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,31.65,180.23500061035156,0.03752999782562256,1.2096308765795407
NVDA251128C00150000,2025-11-26 20:05:45+00:00,150.0,30.34,30.55,30.65,2.3400002,8.357143,1057.0,2076.0,1.21875390625,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,30.6,180.23500061035156,0.03752999782562256,1.2015666707356771
NVDA251128C00152500,2025-11-26 19:35:29+00:00,152.5,27.65,28.05,28.15,2.25,8.858268,15.0,208.0,1.12891060546875,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,28.1,180.23500061035156,0.03752999782562256,1.1818688564613218
NVDA251128C00155000,2025-11-26 20:16:19+00:00,155.0,25.65,25.55,25.65,2.6999989,11.7647,32.0,838.0,1.0390673046875003,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,25.6,180.23500061035156,0.03752999782562256,1.1628064555506552
NVDA251128C00157500,2025-11-26 20:09:55+00:00,157.5,22.91,23.05,23.15,2.459999,12.029335,81.0,578.0,0.9492192578124999,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,23.1,180.23500061035156,0.03752999782562256,1.1443492102244543
NVDA251128C00160000,2025-11-26 20:15:59+00:00,160.0,20.55,20.55,20.65,2.5499992,14.166662,690.0,1927.0,0.860352958984375,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,20.6,180.23500061035156,0.03752999782562256,1.1264687538146974
NVDA251128C00162500,2025-11-26 19:59:23+00:00,162.5,17.8,18.05,18.2,2.1699991,13.883552,261.0,883.0,0.7832052929687501,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,18.125,180.23500061035156,0.03752999782562256,1.1091384652944711
NVDA251128C00165000,2025-11-26 20:16:49+00:00,165.0,15.67,15.55,15.7,2.4099998,18.174961,1117.0,2296.0,0.692385888671875,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,15.625,180.23500061035156,0.03752999782562256,1.0923333370324337
NVDA251128C00167500,2025-11-26 20:15:45+00:00,167.5,13.1,13.1,13.2,2.3500004,21.860468,782.0,1782.0,0.6103554589843752,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,13.149999999999999,180.23500061035156,0.03752999782562256,1.0760298543901585
NVDA251128C00170000,2025-11-26 20:17:38+00:00,170.0,10.71,10.65,10.75,2.1099997,24.53488,19791.0,25830.0,0.53320779296875,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,10.7,180.23500061035156,0.03752999782562256,1.0602058859432444
NVDA251128C00172500,2025-11-26 20:17:21+00:00,172.5,8.28,8.2,8.3,1.8399997,28.571424,4213.0,9916.0,0.46289599609375004,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,8.25,180.23500061035156,0.03752999782562256,1.044840583248415
NVDA251128C00175000,2025-11-26 20:17:47+00:00,175.0,5.95,5.85,5.9,1.4399996,31.929035,27774.0,20332.0,0.379889013671875,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,5.875,180.23500061035156,0.03752999782562256,1.029914289202009
NVDA251128C00177500,2025-11-26 20:16:56+00:00,177.5,3.72,3.75,3.85,0.74,24.832214,25026.0,15365.0,0.34326828613281246,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,3.8,180.23500061035156,0.03752999782562256,1.0154084541428257
NVDA251128C00180000,2025-11-26 20:18:24+00:00,180.0,2.01,2.0,2.01,0.22000003,12.290505,164909.0,61145.0,0.29004616210937495,True,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,2.005,180.23500061035156,0.03752999782562256,1.0013055589463975
NVDA251128C00182500,2025-11-26 20:17:38+00:00,182.5,0.88,0.86,0.88,-0.120000005,-12.0,192845.0,50177.0,0.2727123510742187,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.87,180.23500061035156,0.03752999782562256,0.9875890444402825
NVDA251128C00185000,2025-11-26 20:17:50+00:00,185.0,0.32,0.3,0.32,-0.19,-37.2549,176439.0,68539.0,0.26807372558593745,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.31,180.23500061035156,0.03752999782562256,0.9742432465424409
NVDA251128C00187500,2025-11-26 20:18:02+00:00,187.5,0.11,0.11,0.12,-0.16000001,-59.259262,61307.0,42105.0,0.2802806347656249,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.11499999999999999,180.23500061035156,0.03752999782562256,0.9612533365885416
NVDA251128C00190000,2025-11-26 20:18:11+00:00,190.0,0.05,0.05,0.06,-0.09,-64.28571,95690.0,110657.0,0.3086006640625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.055,180.23500061035156,0.03752999782562256,0.9486052663702714
NVDA251128C00192500,2025-11-26 20:17:55+00:00,192.5,0.03,0.03,0.04,-0.060000002,-60.0,23677.0,43353.0,0.34766277343749996,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.035,180.23500061035156,0.03752999782562256,0.9362857174563718
NVDA251128C00195000,2025-11-26 20:16:45+00:00,195.0,0.03,0.02,0.03,-0.020000001,-40.000004,32209.0,71474.0,0.39063109375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.025,180.23500061035156,0.03752999782562256,0.9242820544120592
NVDA251128C00197500,2025-11-26 20:15:58+00:00,197.5,0.02,0.01,0.02,-0.02,-50.0,6511.0,22766.0,0.42188078125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.015,180.23500061035156,0.03752999782562256,0.9125822815714003
NVDA251128C00200000,2025-11-26 20:15:39+00:00,200.0,0.01,0.01,0.02,-0.01,-33.333336,16194.0,126993.0,0.4726615234375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.015,180.23500061035156,0.03752999782562256,0.9011750030517578
NVDA251128C00202500,2025-11-26 20:15:21+00:00,202.5,0.01,0.0,0.01,-0.01,-50.0,2285.0,17226.0,0.48438015625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8900493857301311
NVDA251128C00205000,2025-11-26 20:13:43+00:00,205.0,0.01,0.0,0.01,-0.01,-50.0,4803.0,22821.0,0.500005,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8791951249285442
NVDA251128C00207500,2025-11-26 19:37:49+00:00,207.5,0.01,0.0,0.01,0.0,0.0,2057.0,14211.0,0.5312546875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8686024125800075
NVDA251128C00210000,2025-11-26 20:13:40+00:00,210.0,0.01,0.0,0.01,0.0,0.0,1722.0,30486.0,0.57812921875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8582619076683408
NVDA251128C00212500,2025-11-26 19:51:46+00:00,212.5,0.01,0.0,0.01,0.0,0.0,223.0,8234.0,0.6250037500000001,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8481647087545956
NVDA251128C00215000,2025-11-26 20:12:00+00:00,215.0,0.01,0.0,0.01,0.0,0.0,1217.0,16565.0,0.6562534375000001,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8383023284202398
NVDA251128C00217500,2025-11-26 17:59:10+00:00,217.5,0.01,0.0,0.01,0.0,0.0,625.0,5700.0,0.6875031250000001,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8286666694728807
NVDA251128C00220000,2025-11-26 20:12:00+00:00,220.0,0.01,0.0,0.01,0.0,0.0,212.0,14804.0,0.7187528125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8192500027743252
NVDA251128C00222500,2025-11-26 18:09:43+00:00,222.5,0.01,0.0,0.01,0.0,0.0,17.0,9491.0,0.7812521875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8100449465633778
NVDA251128C00225000,2025-11-26 20:04:27+00:00,225.0,0.01,0.0,0.01,0.0,0.0,98.0,8885.0,0.8125018749999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.8010444471571181
NVDA251128C00227500,2025-11-26 19:31:35+00:00,227.5,0.01,0.0,0.01,0.0,0.0,1402.0,4974.0,0.8437515624999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7922417609246223
NVDA251128C00230000,2025-11-26 19:11:56+00:00,230.0,0.01,0.0,0.01,0.0,0.0,332.0,12304.0,0.87500125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7836304374363111
NVDA251128C00232500,2025-11-26 19:46:49+00:00,232.5,0.01,0.0,0.01,0.0,0.0,160.0,1496.0,0.9062509375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7752043037004368
NVDA251128C00235000,2025-11-26 17:38:43+00:00,235.0,0.01,0.0,0.01,0.0,0.0,67.0,14698.0,0.937500625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7669574494057513
NVDA251128C00237500,2025-11-26 15:39:16+00:00,237.5,0.01,0.0,0.01,0.0,0.0,11.0,1359.0,0.9687503125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7588842130962171
NVDA251128C00240000,2025-11-26 20:05:08+00:00,240.0,0.01,0.0,0.01,0.0,0.0,51.0,5301.0,1.000005,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7509791692097981
NVDA251128C00242500,2025-11-26 15:11:42+00:00,242.5,0.01,0.0,0.01,0.0,0.0,2.0,2109.0,1.0625046875000002,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7432371159189756
NVDA251128C00245000,2025-11-25 15:05:17+00:00,245.0,0.01,0.0,0.01,0.0,0.0,11.0,3405.0,1.09375453125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7356530637157207
NVDA251128C00247500,2025-11-25 14:59:49+00:00,247.5,0.01,0.0,0.01,0.0,0.0,10.0,744.0,1.125004375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7282222246882891
NVDA251128C00250000,2025-11-26 16:22:27+00:00,250.0,0.01,0.0,0.01,0.0,0.0,123.0,9425.0,1.15625421875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7209400024414062
NVDA251128C00252500,2025-11-25 20:26:51+00:00,252.5,0.01,0.0,0.01,0.0,0.0,42.0,1068.0,1.1875040625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.7138019826152537
NVDA251128C00255000,2025-11-26 17:47:56+00:00,255.0,0.01,0.0,0.01,0.0,0.0,2.0,2914.0,1.21875390625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.706803923962163
NVDA251128C00257500,2025-11-21 17:42:55+00:00,257.5,0.01,0.0,0.01,0.0,0.0,14.0,337.0,1.2500037499999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6999417499431129
NVDA251128C00260000,2025-11-25 20:07:13+00:00,260.0,0.01,0.0,0.01,0.0,0.0,13.0,2947.0,1.2500037499999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6932115408090445
NVDA251128C00262500,2025-11-25 16:42:40+00:00,262.5,0.01,0.0,0.01,0.0,0.0,10.0,451.0,1.3125034374999998,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6866095261346726
NVDA251128C00265000,2025-11-26 20:04:02+00:00,265.0,0.01,0.0,0.01,0.0,0.0,10.0,3149.0,1.3125034374999998,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6801320777749116
NVDA251128C00267500,2025-11-24 17:42:23+00:00,267.5,0.02,0.0,0.01,0.0,0.0,26.0,400.0,1.3750031249999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6737757032162676
NVDA251128C00270000,2025-11-25 19:58:12+00:00,270.0,0.01,0.0,0.01,0.0,0.0,16.0,2415.0,1.3750031249999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6675370392975983
NVDA251128C00272500,2025-11-26 18:49:02+00:00,272.5,0.01,0.0,0.01,0.0,0.0,2.0,684.0,1.4375028125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6614128462765195
NVDA251128C00275000,2025-11-24 18:35:44+00:00,275.0,0.01,0.0,0.01,0.0,0.0,6.0,830.0,1.4375028125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6554000022194603
NVDA251128C00280000,2025-11-26 18:06:08+00:00,280.0,0.01,0.0,0.01,0.0,0.0,6.0,1536.0,1.5000025,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6436964307512556
NVDA251128C00285000,2025-11-21 19:19:43+00:00,285.0,0.01,0.0,0.01,0.0,0.0,1.0,1251.0,1.5625021874999998,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6324035109135142
NVDA251128C00290000,2025-11-21 17:03:20+00:00,290.0,0.01,0.0,0.01,0.0,0.0,1.0,3970.0,1.625001875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6215000021046606
NVDA251128C00295000,2025-11-26 14:41:17+00:00,295.0,0.01,0.0,0.01,0.0,0.0,2.0,702.0,1.65625171875,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6109661037639036
NVDA251128C00300000,2025-11-25 20:23:59+00:00,300.0,0.01,0.0,0.01,0.0,0.0,1.0,8645.0,1.6875015625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.6007833353678386
NVDA251128C00305000,2025-11-21 16:30:18+00:00,305.0,0.01,0.0,0.01,0.0,0.0,400.0,363.0,1.75000125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5909344282306609
NVDA251128C00310000,2025-11-21 18:47:22+00:00,310.0,0.01,0.0,0.01,0.0,0.0,5.0,362.0,1.8125009374999999,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5814032277753276
NVDA251128C00320000,2025-11-24 14:30:00+00:00,320.0,0.01,0.0,0.01,0.0,0.0,1.0,679.0,1.9062504687500001,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5632343769073487
NVDA251128C00330000,2025-11-24 14:30:01+00:00,330.0,0.01,0.0,0.01,0.0,0.0,1.0,2071.0,2.000005,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5461666685162169
NVDA251128C00340000,2025-11-19 20:59:37+00:00,340.0,0.01,0.0,0.01,0.0,0.0,39.0,659.0,2.0625048437499998,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5301029429716222
NVDA251128C00350000,2025-11-19 20:58:17+00:00,350.0,0.01,0.0,0.01,0.0,0.0,172.0,1909.0,2.1875045312499997,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5149571446010045
NVDA251128C00360000,2025-11-18 18:07:29+00:00,360.0,0.01,0.0,0.01,0.0,0.0,5.0,162.0,2.2500043749999996,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.5006527794731988
NVDA251128C00370000,2025-11-24 20:48:10+00:00,370.0,0.01,0.0,0.01,0.0,0.0,1.0,87.0,2.3125042187499996,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.48712162327122044
NVDA251128C00380000,2025-11-20 14:30:00+00:00,380.0,0.01,0.0,0.01,0.0,0.0,20.0,669.0,2.43750390625,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.4743026331851357
NVDA251128C00390000,2025-11-18 17:20:07+00:00,390.0,0.01,0.0,0.01,0.0,0.0,1.0,136.0,2.50000375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.4621410272060296
NVDA251128C00400000,2025-11-24 15:41:22+00:00,400.0,0.01,0.0,0.01,0.0,0.0,4.0,1793.0,2.56250359375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.4505875015258789
NVDA251128C00410000,2025-11-18 15:12:40+00:00,410.0,0.01,0.0,0.01,0.0,0.0,,1.0,2.6250034375,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.4395975624642721
NVDA251128C00420000,2025-11-26 19:30:11+00:00,420.0,0.01,0.0,0.01,0.0,0.0,7.0,508.0,2.68750328125,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,0.4291309538341704
NVDA251128P00050000,2025-11-25 19:11:13+00:00,50.0,0.01,0.0,0.01,0.0,0.0,1.0,37.0,4.2500046875,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,3.604700012207031
NVDA251128P00055000,2025-11-26 17:58:29+00:00,55.0,0.01,0.0,0.01,0.0,0.0,1.0,1.0,3.93750015625,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,3.277000011097301
NVDA251128P00060000,2025-11-26 16:24:34+00:00,60.0,0.01,0.0,0.01,0.0,0.0,5.0,114.0,3.750000625,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,3.0039166768391925
NVDA251128P00065000,2025-11-21 20:56:22+00:00,65.0,0.01,0.0,0.01,0.0,0.0,5417.0,5429.0,3.50000125,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,2.772846163236178
NVDA251128P00070000,2025-11-21 20:53:56+00:00,70.0,0.01,0.0,0.01,0.0,0.0,1962.0,2031.0,3.2500018749999997,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,2.5747857230050224
NVDA251128P00075000,2025-11-24 18:44:04+00:00,75.0,0.01,0.0,0.01,0.0,0.0,400.0,5253.0,3.0000025,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,2.4031333414713543
NVDA251128P00080000,2025-11-25 18:31:15+00:00,80.0,0.01,0.0,0.01,0.0,0.0,6.0,8153.0,2.750003125,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.005,180.23500061035156,0.03752999782562256,2.2529375076293947
